Entity,Code,Year,Fossil fuels (TWh)
France,FRA,1970,1643.4276
France,FRA,1971,1720.0192
France,FRA,1972,1827.3511
France,FRA,1973,2003.8241
France,FRA,1974,1938.3339
France,FRA,1975,1800.0845
France,FRA,1976,1961.6698
France,FRA,1977,1916.6409
France,FRA,1978,1985.2029
France,FRA,1979,2028.1571
France,FRA,1980,1943.2688
France,FRA,1981,1776.0688
France,FRA,1982,1687.8793
France,FRA,1983,1640.2383
France,FRA,1984,1596.5205
France,FRA,1985,1591.1992
France,FRA,1986,1560.9259
France,FRA,1987,1560.5654
France,FRA,1988,1547.7412
France,FRA,1989,1587.0984
France,FRA,1990,1593.2252
France,FRA,1991,1716.9539
France,FRA,1992,1686.8058
France,FRA,1993,1610.5801
France,FRA,1994,1562.3165
France,FRA,1995,1608.3945
France,FRA,1996,1679.2291
France,FRA,1997,1642.952
France,FRA,1998,1741.2222
France,FRA,1999,1732.6372
France,FRA,2000,1730.3064
France,FRA,2001,1723.0657
France,FRA,2002,1703.3438
France,FRA,2003,1738.0469
France,FRA,2004,1751.3274
France,FRA,2005,1744.2668
France,FRA,2006,1713.0303
France,FRA,2007,1678.6733
France,FRA,2008,1664.647
France,FRA,2009,1586.6135
France,FRA,2010,1613.4707
France,FRA,2011,1517.9016
France,FRA,2012,1513.171
France,FRA,2013,1516.7814
France,FRA,2014,1375.717
France,FRA,2015,1412.4531
France,FRA,2016,1432.8115
France,FRA,2017,1458.2302
France,FRA,2018,1408.24
France,FRA,2019,1388.441
France,FRA,2020,1190.1992
France,FRA,2021,1287.5702
France,FRA,2022,1225.8048
France,FRA,2023,1155.9062
Germany,DEU,1965,2921.0217
Germany,DEU,1966,2924.4014
Germany,DEU,1967,2916.7148
Germany,DEU,1968,3115.4314
Germany,DEU,1969,3365.2188
Germany,DEU,1970,3537.806
Germany,DEU,1971,3582.9363
Germany,DEU,1972,3700.902
Germany,DEU,1973,3904.6082
Germany,DEU,1974,3821.4084
Germany,DEU,1975,3642.042
Germany,DEU,1976,3888.0806
Germany,DEU,1977,3834.1592
Germany,DEU,1978,3969.184
Germany,DEU,1979,4176.2085
Germany,DEU,1980,4018.834
Germany,DEU,1981,3856.6355
Germany,DEU,1982,3687.1987
Germany,DEU,1983,3736.7585
Germany,DEU,1984,3811.1025
Germany,DEU,1985,3840.2312
Germany,DEU,1986,3824.398
Germany,DEU,1987,3824.256
Germany,DEU,1988,3796.1597
Germany,DEU,1989,3741.8384
Germany,DEU,1990,3703.8672
Germany,DEU,1991,3620.4028
Germany,DEU,1992,3497.78
Germany,DEU,1993,3492.7603
Germany,DEU,1994,3456.3516
Germany,DEU,1995,3462.4424
Germany,DEU,1996,3578.1897
Germany,DEU,1997,3496.7788
Germany,DEU,1998,3481.8794
Germany,DEU,1999,3392.88
Germany,DEU,2000,3391.7764
Germany,DEU,2001,3460.3813
Germany,DEU,2002,3408.0564
Germany,DEU,2003,3405.0566
Germany,DEU,2004,3366.8105
Germany,DEU,2005,3308.2554
Germany,DEU,2006,3360.6172
Germany,DEU,2007,3214.1074
Germany,DEU,2008,3225.8838
Germany,DEU,2009,3018.4321
Germany,DEU,2010,3134.5288
Germany,DEU,2011,3032.6692
Germany,DEU,2012,3052.564
Germany,DEU,2013,3147.4045
Germany,DEU,2014,2963.163
Germany,DEU,2015,2981.1343
Germany,DEU,2016,3060.661
Germany,DEU,2017,3060.8206
Germany,DEU,2018,2944.4365
Germany,DEU,2019,2809.212
Germany,DEU,2020,2554.146
Germany,DEU,2021,2695.1553
Germany,DEU,2022,2597.1008
Germany,DEU,2023,2378.376
Greece,GRC,1982,188.65332
Greece,GRC,1983,193.37941
Greece,GRC,1984,200.67473
Greece,GRC,1985,212.61617
Greece,GRC,1986,211.81422
Greece,GRC,1987,233.85689
Greece,GRC,1988,248.60136
Greece,GRC,1989,271.4485
Greece,GRC,1990,282.07562
Greece,GRC,1991,282.31268
Greece,GRC,1992,290.0773
Greece,GRC,1993,293.64084
Greece,GRC,1994,297.84558
Greece,GRC,1995,306.2551
Greece,GRC,1996,311.83124
Greece,GRC,1997,322.45825
Greece,GRC,1998,343.5748
Greece,GRC,1999,340.64413
Greece,GRC,2000,360.79834
Greece,GRC,2001,367.3915
Greece,GRC,2002,365.89545
Greece,GRC,2003,381.19785
Greece,GRC,2004,381.14084
Greece,GRC,2005,381.22195
Greece,GRC,2006,388.89026
Greece,GRC,2007,405.3247
Greece,GRC,2008,394.57056
Greece,GRC,2009,372.62973
Greece,GRC,2010,347.6643
Greece,GRC,2011,347.52722
Greece,GRC,2012,319.95496
Greece,GRC,2013,287.47495
Greece,GRC,2014,273.054
Greece,GRC,2015,269.76617
Greece,GRC,2016,265.0514
Greece,GRC,2017,283.36322
Greece,GRC,2018,279.21423
Greece,GRC,2019,271.97693
Greece,GRC,2020,228.20758
Greece,GRC,2021,241.73769
Greece,GRC,2022,252.5953
Greece,GRC,2023,239.12506
High-income countries,,1965,28695.67
High-income countries,,1966,30107.34
High-income countries,,1967,31319.727
High-income countries,,1968,33415.273
High-income countries,,1969,35722.664
High-income countries,,1970,37807.023
High-income countries,,1971,38669.96
High-income countries,,1972,40628.105
High-income countries,,1973,42951.598
High-income countries,,1974,41825.82
High-income countries,,1975,40703.664
High-income countries,,1976,43135.742
High-income countries,,1977,43959.24
High-income countries,,1978,44932.582
High-income countries,,1979,46104.81
High-income countries,,1980,44537.383
High-income countries,,1981,43133.906
High-income countries,,1982,41530.6
High-income countries,,1983,41365.82
High-income countries,,1984,42904.125
High-income countries,,1985,43534.164
High-income countries,,1986,44023.29
High-income countries,,1987,45285.344
High-income countries,,1988,46808.9
High-income countries,,1989,47688.844
High-income countries,,1990,47600.445
High-income countries,,1991,47776.793
High-income countries,,1992,48319.805
High-income countries,,1993,48796.83
High-income countries,,1994,49884.94
High-income countries,,1995,50973.68
High-income countries,,1996,52669.17
High-income countries,,1997,53240.21
High-income countries,,1998,53429.266
High-income countries,,1999,54150.86
High-income countries,,2000,55323.992
High-income countries,,2001,55329.938
High-income countries,,2002,55835.594
High-income countries,,2003,56869.547
High-income countries,,2004,57938.785
High-income countries,,2005,58391.195
High-income countries,,2006,58395.023
High-income countries,,2007,59098.652
High-income countries,,2008,58358.727
High-income countries,,2009,55135.668
High-income countries,,2010,57566.785
High-income countries,,2011,57021.863
High-income countries,,2012,56804.973
High-income countries,,2013,57282.5
High-income countries,,2014,56755.62
High-income countries,,2015,57053.81
High-income countries,,2016,57157.7
High-income countries,,2017,57450.656
High-income countries,,2018,58023.26
High-income countries,,2019,56974.617
High-income countries,,2020,52030.96
High-income countries,,2021,54623.5
High-income countries,,2022,54822.21
High-income countries,,2023,53442.508
Hong Kong,HKG,1995,180.68062
Hong Kong,HKG,1996,180.591
Hong Kong,HKG,1997,182.6931
Hong Kong,HKG,1998,186.23376
Hong Kong,HKG,1999,188.62175
Hong Kong,HKG,2000,197.47533
Hong Kong,HKG,2001,249.42023
Hong Kong,HKG,2002,243.43253
Hong Kong,HKG,2003,251.40543
Hong Kong,HKG,2004,281.52692
Hong Kong,HKG,2005,270.09045
Hong Kong,HKG,2006,285.75052
Hong Kong,HKG,2007,304.01202
Hong Kong,HKG,2008,282.851
Hong Kong,HKG,2009,308.8553
Hong Kong,HKG,2010,321.00284
Hong Kong,HKG,2011,328.8775
Hong Kong,HKG,2012,316.29422
Hong Kong,HKG,2013,324.50372
Hong Kong,HKG,2014,316.7262
Hong Kong,HKG,2015,325.7787
Hong Kong,HKG,2016,334.35904
Hong Kong,HKG,2017,358.58392
Hong Kong,HKG,2018,362.69464
Hong Kong,HKG,2019,343.66437
Hong Kong,HKG,2020,256.7388
Hong Kong,HKG,2021,242.06444
Hong Kong,HKG,2022,215.39098
Hong Kong,HKG,2023,248.59286
Hungary,HUN,1965,184.75363
Hungary,HUN,1966,187.16714
Hungary,HUN,1967,178.64995
Hungary,HUN,1968,185.34271
Hungary,HUN,1969,198.48152
Hungary,HUN,1970,213.87946
Hungary,HUN,1971,220.81313
Hungary,HUN,1972,227.95273
Hungary,HUN,1973,246.8954
Hungary,HUN,1974,254.52191
Hungary,HUN,1975,269.23694
Hungary,HUN,1976,287.6668
Hungary,HUN,1977,302.53906
Hungary,HUN,1978,323.6296
Hungary,HUN,1979,320.43997
Hungary,HUN,1980,321.5076
Hungary,HUN,1981,318.08426
Hungary,HUN,1982,319.52356
Hungary,HUN,1983,307.00458
Hungary,HUN,1984,311.79596
Hungary,HUN,1985,314.53577
Hungary,HUN,1986,310.3033
Hungary,HUN,1987,314.98105
Hungary,HUN,1988,300.00616
Hungary,HUN,1989,290.02203
Hungary,HUN,1990,283.7129
Hungary,HUN,1991,262.30322
Hungary,HUN,1992,249.41487
Hungary,HUN,1993,239.07959
Hungary,HUN,1994,243.10071
Hungary,HUN,1995,246.34079
Hungary,HUN,1996,251.241
Hungary,HUN,1997,244.75488
Hungary,HUN,1998,249.24669
Hungary,HUN,1999,248.59744
Hungary,HUN,2000,239.83249
Hungary,HUN,2001,247.04901
Hungary,HUN,2002,241.12793
Hungary,HUN,2003,252.71704
Hungary,HUN,2004,253.05676
Hungary,HUN,2005,264.1358
Hungary,HUN,2006,260.49298
Hungary,HUN,2007,252.03383
Hungary,HUN,2008,244.67545
Hungary,HUN,2009,220.37941
Hungary,HUN,2010,224.50964
Hungary,HUN,2011,217.82355
Hungary,HUN,2012,199.77081
Hungary,HUN,2013,187.81438
Hungary,HUN,2014,185.84885
Hungary,HUN,2015,198.32663
Hungary,HUN,2016,202.30748
Hungary,HUN,2017,215.8848
Hungary,HUN,2018,217.81221
Hungary,HUN,2019,217.75838
Hungary,HUN,2020,210.90404
Hungary,HUN,2021,221.13986
Hungary,HUN,2022,202.7187
Hungary,HUN,2023,185.48692
Iceland,ISL,2007,11.569497
India,IND,1965,562.77496
India,IND,1966,579.2283
India,IND,1967,592.2042
India,IND,1968,627.5498
India,IND,1969,693.5151
India,IND,1970,670.0288
India,IND,1971,692.9109
India,IND,1972,737.4222
India,IND,1973,745.7451
India,IND,1974,800.703
India,IND,1975,848.6298
India,IND,1976,889.2078
India,IND,1977,939.1828
India,IND,1978,948.44336
India,IND,1979,1016.12415
India,IND,1980,1047.7122
India,IND,1981,1167.5793
India,IND,1982,1182.495
India,IND,1983,1254.2588
India,IND,1984,1330.7185
India,IND,1985,1418.2611
India,IND,1986,1525.8998
India,IND,1987,1642.9735
India,IND,1988,1783.563
India,IND,1989,1944.6182
India,IND,1990,2086.0105
India,IND,1991,2193.0864
India,IND,1992,2326.79
India,IND,1993,2388.339
India,IND,1994,2504.1228
India,IND,1995,2713.7434
India,IND,1996,2848.561
India,IND,1997,3009.7446
India,IND,1998,3162.5952
India,IND,1999,3257.3604
India,IND,2000,3442.3027
India,IND,2001,3462.3264
India,IND,2002,3602.5764
India,IND,2003,3739.9463
India,IND,2004,3977.0762
India,IND,2005,4249.498
India,IND,2006,4440.676
India,IND,2007,4815.8564
India,IND,2008,5139.897
India,IND,2009,5566.137
India,IND,2010,5786.578
India,IND,2011,6017.488
India,IND,2012,6396.4785
India,IND,2013,6565.577
India,IND,2014,7011.583
India,IND,2015,7264.577
India,IND,2016,7609.8633
India,IND,2017,7861.351
India,IND,2018,8266.076
India,IND,2019,8373.467
India,IND,2020,7856.1255
India,IND,2021,8565.35
India,IND,2022,8949.696
India,IND,2023,9668.9795
Indonesia,IDN,1965,79.11888
Indonesia,IDN,1966,76.8785
Indonesia,IDN,1967,75.01717
Indonesia,IDN,1968,78.689545
Indonesia,IDN,1969,89.606026
Indonesia,IDN,1970,94.58033
Indonesia,IDN,1971,97.824776
Indonesia,IDN,1972,104.421036
Indonesia,IDN,1973,117.273766
Indonesia,IDN,1974,125.50778
Indonesia,IDN,1975,154.57945
Indonesia,IDN,1976,164.83072
Indonesia,IDN,1977,216.87085
Indonesia,IDN,1978,246.13058
Indonesia,IDN,1979,280.3206
Indonesia,IDN,1980,301.86044
Indonesia,IDN,1981,323.9159
Indonesia,IDN,1982,330.00012
Indonesia,IDN,1983,347.6607
Indonesia,IDN,1984,382.74515
Indonesia,IDN,1985,404.80402
Indonesia,IDN,1986,427.85284
Indonesia,IDN,1987,451.94354
Indonesia,IDN,1988,476.5185
Indonesia,IDN,1989,526.29944
Indonesia,IDN,1990,577.78107
Indonesia,IDN,1991,628.0453
Indonesia,IDN,1992,685.2572
Indonesia,IDN,1993,734.45264
Indonesia,IDN,1994,771.4894
Indonesia,IDN,1995,839.4823
Indonesia,IDN,1996,900.40405
Indonesia,IDN,1997,987.6079
Indonesia,IDN,1998,955.59766
Indonesia,IDN,1999,1045.11
Indonesia,IDN,2000,1120.0737
Indonesia,IDN,2001,1195.0045
Indonesia,IDN,2002,1233.9023
Indonesia,IDN,2003,1345.1388
Indonesia,IDN,2004,1329.5334
Indonesia,IDN,2005,1367.1023
Indonesia,IDN,2006,1394.5461
Indonesia,IDN,2007,1494.4734
Indonesia,IDN,2008,1508.4347
Indonesia,IDN,2009,1548.2776
Indonesia,IDN,2010,1662.7605
Indonesia,IDN,2011,1773.3618
Indonesia,IDN,2012,1828.9366
Indonesia,IDN,2013,1728.9642
Indonesia,IDN,2014,1754.8301
Indonesia,IDN,2015,1793.2402
Indonesia,IDN,2016,1789.9889
Indonesia,IDN,2017,1860.053
Indonesia,IDN,2018,1984.0842
Indonesia,IDN,2019,2109.2283
Indonesia,IDN,2020,1942.6647
Indonesia,IDN,2021,1975.0746
Indonesia,IDN,2022,2515.0847
Indonesia,IDN,2023,2514.4204
Iran,IRN,1965,92.20691
Iran,IRN,1966,100.57436
Iran,IRN,1967,110.77067
Iran,IRN,1968,121.92544
Iran,IRN,1969,133.94678
Iran,IRN,1970,158.70999
Iran,IRN,1971,174.0005
Iran,IRN,1972,195.86758
Iran,IRN,1973,237.70222
Iran,IRN,1974,269.8102
Iran,IRN,1975,315.5079
Iran,IRN,1976,355.1258
Iran,IRN,1977,403.2174
Iran,IRN,1978,387.3108
Iran,IRN,1979,422.0517
Iran,IRN,1980,389.55026
Iran,IRN,1981,389.51578
Iran,IRN,1982,441.03876
Iran,IRN,1983,527.59705
Iran,IRN,1984,572.86237
Iran,IRN,1985,626.4981
Iran,IRN,1986,582.42664
Iran,IRN,1987,623.648
Iran,IRN,1988,635.19604
Iran,IRN,1989,701.0689
Iran,IRN,1990,789.45746
Iran,IRN,1991,863.6488
Iran,IRN,1992,946.20764
Iran,IRN,1993,869.6022
Iran,IRN,1994,988.3537
Iran,IRN,1995,1033.3331
Iran,IRN,1996,1124.8204
Iran,IRN,1997,1168.5665
Iran,IRN,1998,1213.3647
Iran,IRN,1999,1316.257
Iran,IRN,2000,1385.2795
Iran,IRN,2001,1479.933
Iran,IRN,2002,1602.8936
Iran,IRN,2003,1628.308
Iran,IRN,2004,1797.4377
Iran,IRN,2005,1898.7263
Iran,IRN,2006,2067.248
Iran,IRN,2007,2202.8115
Iran,IRN,2008,2301.9153
Iran,IRN,2009,2359.8765
Iran,IRN,2010,2401.7285
Iran,IRN,2011,2497.0918
Iran,IRN,2012,2512.6467
Iran,IRN,2013,2600.3865
Iran,IRN,2014,2718.3577
Iran,IRN,2015,2690.6807
Iran,IRN,2016,2826.3796
Iran,IRN,2017,2930.5508
Iran,IRN,2018,3049.7603
Iran,IRN,2019,3155.2056
Iran,IRN,2020,3306.496
Iran,IRN,2021,3272.4395
Iran,IRN,2022,3408.7944
Iran,IRN,2023,3450.2073
Iraq,IRQ,2017,561.4615
Iraq,IRQ,2018,584.6864
Iraq,IRQ,2019,625.6072
Ireland,IRL,1979,101.344666
Ireland,IRL,1980,97.94836
Ireland,IRL,1981,95.44615
Ireland,IRL,1982,94.91471
Ireland,IRL,1983,93.573235
Ireland,IRL,1984,92.82805
Ireland,IRL,1985,97.06178
Ireland,IRL,1986,104.785965
Ireland,IRL,1987,106.690216
Ireland,IRL,1988,105.61972
Ireland,IRL,1989,109.40909
Ireland,IRL,1990,115.8253
Ireland,IRL,1991,120.25572
Ireland,IRL,1992,120.5881
Ireland,IRL,1993,123.31961
Ireland,IRL,1994,128.1589
Ireland,IRL,1995,131.4651
Ireland,IRL,1996,138.77411
Ireland,IRL,1997,143.31888
Ireland,IRL,1998,153.32564
Ireland,IRL,1999,162.19196
Ireland,IRL,2000,169.82228
Ireland,IRL,2001,180.12549
Ireland,IRL,2002,177.30066
Ireland,IRL,2003,173.52893
Ireland,IRL,2004,176.31061
Ireland,IRL,2005,182.75717
Ireland,IRL,2006,187.19153
Ireland,IRL,2007,189.12663
Ireland,IRL,2008,185.59964
Ireland,IRL,2009,164.15132
Ireland,IRL,2010,166.76732
Ireland,IRL,2011,154.08609
Ireland,IRL,2012,151.88
Ireland,IRL,2013,148.26996
Ireland,IRL,2014,145.66513
Ireland,IRL,2015,151.09332
Ireland,IRL,2016,159.87277
Ireland,IRL,2017,156.51605
Ireland,IRL,2018,157.23679
Ireland,IRL,2019,153.61598
Ireland,IRL,2020,138.18701
Ireland,IRL,2021,146.44997
Ireland,IRL,2022,148.70624
Ireland,IRL,2023,140.45068
Israel,ISR,1980,92.576485
Israel,ISR,1981,94.15028
Israel,ISR,1982,101.73766
Israel,ISR,1983,101.803986
Israel,ISR,1984,105.93566
Israel,ISR,1985,98.24699
Israel,ISR,1986,103.33533
Israel,ISR,1987,110.80487
Israel,ISR,1988,118.760735
Israel,ISR,1989,124.2668
Israel,ISR,1990,129.12642
Israel,ISR,1991,131.25989
Israel,ISR,1992,153.11082
Israel,ISR,1993,166.28949
Israel,ISR,1994,173.50095
Israel,ISR,1995,195.13441
Israel,ISR,1996,202.2259
Israel,ISR,1997,221.13898
Israel,ISR,1998,232.71965
Israel,ISR,1999,241.1741
Israel,ISR,2000,227.27946
Israel,ISR,2001,227.1537
Israel,ISR,2002,231.5719
Israel,ISR,2003,238.59142
Israel,ISR,2004,243.2535
Israel,ISR,2005,244.35599
Israel,ISR,2006,245.7888
Israel,ISR,2007,254.92783
Israel,ISR,2008,262.2423
Israel,ISR,2009,254.56409
Israel,ISR,2010,264.4487
Israel,ISR,2011,269.06647
Israel,ISR,2012,281.23715
Israel,ISR,2013,265.53494
Israel,ISR,2014,257.8988
Israel,ISR,2015,271.33408
Israel,ISR,2016,275.39108
Israel,ISR,2017,280.40814
Israel,ISR,2018,286.38568
Israel,ISR,2019,292.24802
Israel,ISR,2020,273.01297
Israel,ISR,2021,276.96887
Israel,ISR,2022,291.16016
Israel,ISR,2023,287.59286
Italy,ITA,1965,784.8056
Italy,ITA,1966,858.30023
Italy,ITA,1967,947.6643
Italy,ITA,1968,1035.8887
Italy,ITA,1969,1132.3536
Italy,ITA,1970,1261.1993
Italy,ITA,1971,1338.6602
Italy,ITA,1972,1404.3909
Italy,ITA,1973,1484.5575
Italy,ITA,1974,1481.2338
Italy,ITA,1975,1437.4283
Italy,ITA,1976,1530.9893
Italy,ITA,1977,1502.5157
Italy,ITA,1978,1557.1619
Italy,ITA,1979,1614.5195
Italy,ITA,1980,1572.048
Italy,ITA,1981,1542.565
Italy,ITA,1982,1501.9165
Italy,ITA,1983,1470.51
Italy,ITA,1984,1489.5533
Italy,ITA,1985,1487.1188
Italy,ITA,1986,1525.9579
Italy,ITA,1987,1604.471
Italy,ITA,1988,1643.8944
Italy,ITA,1989,1714.7087
Italy,ITA,1990,1752.051
Italy,ITA,1991,1778.8286
Italy,ITA,1992,1770.387
Italy,ITA,1993,1731.7411
Italy,ITA,1994,1718.5654
Italy,ITA,1995,1814.1665
Italy,ITA,1996,1799.4818
Italy,ITA,1997,1832.9872
Italy,ITA,1998,1877.4658
Italy,ITA,1999,1919.9059
Italy,ITA,2000,1949.0676
Italy,ITA,2001,1937.9456
Italy,ITA,2002,1942.1345
Italy,ITA,2003,2013.5079
Italy,ITA,2004,2038.8511
Italy,ITA,2005,2058.6958
Italy,ITA,2006,2042.6763
Italy,ITA,2007,2010.1216
Italy,ITA,2008,1938.8276
Italy,ITA,2009,1762.9906
Italy,ITA,2010,1803.9177
Italy,ITA,2011,1749.3113
Italy,ITA,2012,1668.5127
Italy,ITA,2013,1531.2878
Italy,ITA,2014,1414.4424
Italy,ITA,2015,1496.9937
Italy,ITA,2016,1507.9805
Italy,ITA,2017,1541.3867
Italy,ITA,2018,1525.0361
Italy,ITA,2019,1494.4926
Italy,ITA,2020,1320.9961
Italy,ITA,2021,1440.0227
Italy,ITA,2022,1434.2775
Italy,ITA,2023,1333.068
Japan,JPN,1965,1606.8279
Japan,JPN,1966,1842.5808
Japan,JPN,1967,2127.6204
Japan,JPN,1968,2349.1343
Japan,JPN,1969,2769.8318
Japan,JPN,1970,3182.1409
Japan,JPN,1971,3309.375
Japan,JPN,1972,3555.8125
Japan,JPN,1973,3983.6094
Japan,JPN,1974,3869.6016
Japan,JPN,1975,3811.0762
Japan,JPN,1976,3959.4019
Japan,JPN,1977,3977.6675
Japan,JPN,1978,3999.684
Japan,JPN,1979,4017.0461
Japan,JPN,1980,3800.0288
Japan,JPN,1981,3718.878
Japan,JPN,1982,3537.7043
Japan,JPN,1983,3612.268
Japan,JPN,1984,3740.145
Japan,JPN,1985,3743.2158
Japan,JPN,1986,3723.2546
Japan,JPN,1987,3867.07
Japan,JPN,1988,4116.363
Japan,JPN,1989,4208.097
Japan,JPN,1990,4339.647
Japan,JPN,1991,4455.584
Japan,JPN,1992,4536.533
Japan,JPN,1993,4504.01
Japan,JPN,1994,4752.9854
Japan,JPN,1995,4820.216
Japan,JPN,1996,4912.3438
Japan,JPN,1997,4928.647
Japan,JPN,1998,4810.5015
Japan,JPN,1999,4943.913
Japan,JPN,2000,5046.459
Japan,JPN,2001,4990.4478
Japan,JPN,2002,4994.4814
Japan,JPN,2003,5193.62
Japan,JPN,2004,5128.4673
Japan,JPN,2005,5247.2114
Japan,JPN,2006,5173.1875
Japan,JPN,2007,5222.9834
Japan,JPN,2008,5186.227
Japan,JPN,2009,4607.11
Japan,JPN,2010,4867.053
Japan,JPN,2011,4914.924
Japan,JPN,2012,5252.654
Japan,JPN,2013,5196.9727
Japan,JPN,2014,5055.459
Japan,JPN,2015,4921.1006
Japan,JPN,2016,4828.55
Japan,JPN,2017,4829.954
Japan,JPN,2018,4710.4775
Japan,JPN,2019,4556.2207
Japan,JPN,2020,4189.5537
Japan,JPN,2021,4316.124
Japan,JPN,2022,4294.4707
Japan,JPN,2023,4032.918
Kazakhstan,KAZ,1985,780.62006
Kazakhstan,KAZ,1986,800.11084
Kazakhstan,KAZ,1987,815.64545
Kazakhstan,KAZ,1988,842.28357
Kazakhstan,KAZ,1989,827.64514
Kazakhstan,KAZ,1990,837.6442
Kazakhstan,KAZ,1991,835.71716
Kazakhstan,KAZ,1992,825.856
Kazakhstan,KAZ,1993,724.32825
Kazakhstan,KAZ,1994,638.2005
Kazakhstan,KAZ,1995,573.8556
Kazakhstan,KAZ,1996,499.27365
Kazakhstan,KAZ,1997,439.5081
Kazakhstan,KAZ,1998,414.59326
Kazakhstan,KAZ,1999,388.82855
Kazakhstan,KAZ,2000,347.47815
Kazakhstan,KAZ,2001,392.451
Kazakhstan,KAZ,2002,397.99652
Kazakhstan,KAZ,2003,439.67847
Kazakhstan,KAZ,2004,467.4062
Kazakhstan,KAZ,2005,482.13043
Kazakhstan,KAZ,2006,521.28723
Kazakhstan,KAZ,2007,579.78217
Kazakhstan,KAZ,2008,614.4699
Kazakhstan,KAZ,2009,549.7946
Kazakhstan,KAZ,2010,588.9295
Kazakhstan,KAZ,2011,672.2678
Kazakhstan,KAZ,2012,708.9051
Kazakhstan,KAZ,2013,710.52136
Kazakhstan,KAZ,2014,746.68677
Kazakhstan,KAZ,2015,610.4676
Kazakhstan,KAZ,2016,679.2386
Kazakhstan,KAZ,2017,733.9347
Kazakhstan,KAZ,2018,760.34357
Kazakhstan,KAZ,2019,769.4579
Kazakhstan,KAZ,2020,704.5955
Kazakhstan,KAZ,2021,789.2683
Kazakhstan,KAZ,2022,784.63635
Kazakhstan,KAZ,2023,790.65485
Kuwait,KWT,2000,211.94315
Kuwait,KWT,2001,214.30533
Kuwait,KWT,2002,226.82976
Kuwait,KWT,2003,271.09064
Kuwait,KWT,2004,302.86526
Kuwait,KWT,2005,334.09308
Kuwait,KWT,2006,321.13055
Kuwait,KWT,2007,311.96072
Kuwait,KWT,2008,337.75842
Kuwait,KWT,2009,342.90417
Kuwait,KWT,2010,392.9641
Kuwait,KWT,2011,394.17038
Kuwait,KWT,2012,397.86185
Kuwait,KWT,2013,424.3271
Kuwait,KWT,2014,413.64438
Kuwait,KWT,2015,444.56885
Kuwait,KWT,2016,442.8379
Kuwait,KWT,2017,445.33423
Kuwait,KWT,2018,459.79956
Kuwait,KWT,2019,420.09717
Kuwait,KWT,2020,397.71448
Kuwait,KWT,2021,423.59
Kuwait,KWT,2022,431.93304
Kuwait,KWT,2023,437.6859
Latvia,LVA,1985,97.480736
Latvia,LVA,1986,89.89532
Latvia,LVA,1987,79.18485
Latvia,LVA,1988,76.18357
Latvia,LVA,1989,74.3733
Latvia,LVA,1990,73.17163
Latvia,LVA,1991,69.99541
Latvia,LVA,1992,49.580112
Latvia,LVA,1993,40.651257
Latvia,LVA,1994,37.850216
Latvia,LVA,1995,35.883533
Latvia,LVA,1996,35.96225
Latvia,LVA,1997,33.034386
Latvia,LVA,1998,32.693733
Latvia,LVA,1999,30.435944
Latvia,LVA,2000,29.40364
Latvia,LVA,2001,32.3233
Latvia,LVA,2002,33.766403
Latvia,LVA,2003,33.731316
Latvia,LVA,2004,36.334076
Latvia,LVA,2005,37.134514
Latvia,LVA,2006,36.562912
Latvia,LVA,2007,37.89378
Latvia,LVA,2008,37.179195
Latvia,LVA,2009,33.828762
Latvia,LVA,2010,39.240612
Latvia,LVA,2011,35.507725
Latvia,LVA,2012,34.35238
Latvia,LVA,2013,34.12373
Latvia,LVA,2014,32.6558
Latvia,LVA,2015,33.579346
Latvia,LVA,2016,34.60454
Latvia,LVA,2017,33.823208
Latvia,LVA,2018,33.35177
Latvia,LVA,2019,35.49099
Latvia,LVA,2020,30.224434
Latvia,LVA,2021,31.838974
Latvia,LVA,2022,27.929491
Latvia,LVA,2023,27.391998
Lithuania,LTU,1985,152.63153
Lithuania,LTU,1986,137.5524
Lithuania,LTU,1987,147.53809
Lithuania,LTU,1988,145.82889
Lithuania,LTU,1989,150.18443
Lithuania,LTU,1990,146.51004
Lithuania,LTU,1991,157.32115
Lithuania,LTU,1992,88.89958
Lithuania,LTU,1993,67.466064
Lithuania,LTU,1994,65.89862
Lithuania,LTU,1995,64.721146
Lithuania,LTU,1996,67.77639
Lithuania,LTU,1997,65.444244
Lithuania,LTU,1998,68.14713
Lithuania,LTU,1999,58.966797
Lithuania,LTU,2000,53.60627
Lithuania,LTU,2001,57.355118
Lithuania,LTU,2002,57.322388
Lithuania,LTU,2003,58.174034
Lithuania,LTU,2004,60.362724
Lithuania,LTU,2005,64.57705
Lithuania,LTU,2006,64.61059
Lithuania,LTU,2007,70.132515
Lithuania,LTU,2008,68.71665
Lithuania,LTU,2009,58.39431
Lithuania,LTU,2010,63.08837
Lithuania,LTU,2011,65.03843
Lithuania,LTU,2012,64.58735
Lithuania,LTU,2013,58.420143
Lithuania,LTU,2014,56.185364
Lithuania,LTU,2015,58.575993
Lithuania,LTU,2016,59.229805
Lithuania,LTU,2017,61.29581
Lithuania,LTU,2018,63.933037
Lithuania,LTU,2019,62.919094
Lithuania,LTU,2020,62.000282
Lithuania,LTU,2021,61.421577
Lithuania,LTU,2022,55.369087
Lithuania,LTU,2023,54.739067
Lower-middle-income countries,,1965,950.8295
Lower-middle-income countries,,1966,1020.6241
Lower-middle-income countries,,1967,1062.1505
Lower-middle-income countries,,1968,1141.3989
Lower-middle-income countries,,1969,1226.0084
