Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
Bangladesh,BGD,1980,19.291002,12.291124,1.4443297
Bangladesh,BGD,1981,19.89294,13.613855,1.4847789
Bangladesh,BGD,1982,19.62132,17.674847,1.7986724
Bangladesh,BGD,1983,17.547495,19.667185,1.0179856
Bangladesh,BGD,1984,17.682053,22.700663,0.40738723
Bangladesh,BGD,1985,19.738764,25.780474,0.56964886
Bangladesh,BGD,1986,21.275486,29.070148,0.8602944
Bangladesh,BGD,1987,20.945486,34.155926,1.3543717
Bangladesh,BGD,1988,20.984262,40.201077,1.395065
Bangladesh,BGD,1989,22.941954,42.49867,1.4531916
Bangladesh,BGD,1990,22.227821,45.742012,3.2725887
Bangladesh,BGD,1991,20.622862,47.107487,1.0463045
Bangladesh,BGD,1992,23.004263,51.370163,0.9823628
Bangladesh,BGD,1993,25.769167,57.50253,0.36620554
Bangladesh,BGD,1994,26.85683,60.985718,0.34295693
Bangladesh,BGD,1995,34.853485,67.42334,3.7317994
Bangladesh,BGD,1996,35.60648,72.36466,2.0461009
Bangladesh,BGD,1997,40.876934,71.13274,3.7550595
Bangladesh,BGD,1998,45.055756,76.864456,1.0811714
Bangladesh,BGD,1999,40.18385,83.80357,0.53477055
Bangladesh,BGD,2000,39.487724,90.58189,3.8364346
Bangladesh,BGD,2001,47.166737,101.43208,4.0689416
Bangladesh,BGD,2002,42.876194,106.71138,4.2491364
Bangladesh,BGD,2003,43.89366,114.784294,4.063126
Bangladesh,BGD,2004,45.732254,123.40231,4.0689416
Bangladesh,BGD,2005,46.99634,132.63358,8.347995
Bangladesh,BGD,2006,47.271736,143.63368,12.68387
Bangladesh,BGD,2007,45.713192,153.36371,10.351397
Bangladesh,BGD,2008,45.39375,163.7642,10.896065
Bangladesh,BGD,2009,42.925915,187.46738,13.614829
Bangladesh,BGD,2010,47.633118,192.53728,8.675766
Bangladesh,BGD,2011,60.01977,195.82149,12.915542
Bangladesh,BGD,2012,68.356895,213.36278,10.657114
Bangladesh,BGD,2013,69.63952,219.52786,14.760409
Bangladesh,BGD,2014,76.66483,230.2227,9.351047
Bangladesh,BGD,2015,92.684456,258.54062,30.63301
Bangladesh,BGD,2016,96.11048,264.50946,23.035818
Bangladesh,BGD,2017,108.25354,265.92673,25.117134
Bangladesh,BGD,2018,124.19396,274.29,28.568832
Bangladesh,BGD,2019,121.87268,309.34378,48.06491
Bangladesh,BGD,2020,102.72055,299.15314,52.34683
Bangladesh,BGD,2021,140.56749,306.08908,42.310978
Bangladesh,BGD,2022,171.40193,286.87222,55.396626
Bangladesh,BGD,2023,143.81404,281.25888,78.29062
Belarus,BLR,1985,296.34033,86.53184,25.11238
Belarus,BLR,1986,350.1186,88.18871,27.471886
Belarus,BLR,1987,346.3062,99.54344,26.71054
Belarus,BLR,1988,335.46915,115.26033,28.616344
Belarus,BLR,1989,314.1269,121.38234,28.092268
Belarus,BLR,1990,311.8781,129.32503,24.710201
Belarus,BLR,1991,306.03107,135.34875,23.473154
Belarus,BLR,1992,226.37694,157.17828,19.550192
Belarus,BLR,1993,174.43303,145.83292,16.790056
Belarus,BLR,1994,142.50797,127.48563,11.763757
Belarus,BLR,1995,124.3167,115.26033,11.069911
Belarus,BLR,1996,122.27396,121.38234,13.434569
Belarus,BLR,1997,107.04149,138.84035,14.157129
Belarus,BLR,1998,101.113304,140.59084,12.563811
Belarus,BLR,1999,92.49213,143.21188,11.656456
Belarus,BLR,2000,91.41129,151.93619,11.571725
Belarus,BLR,2001,88.44919,151.06563,8.308523
Belarus,BLR,2002,93.12623,155.4278,7.837448
Belarus,BLR,2003,94.28708,152.80676,7.3767715
Belarus,BLR,2004,92.36583,185.34369,7.225938
Belarus,BLR,2005,85.993576,190.02661,7.9798536
Belarus,BLR,2006,100.91063,193.94777,7.1446896
Belarus,BLR,2007,91.78464,194.71536,8.080224
Belarus,BLR,2008,91.367065,199.4145,7.532654
Belarus,BLR,2009,105.46239,169.31981,7.1767774
Belarus,BLR,2010,90.623825,207.28363,7.5073485
Belarus,BLR,2011,98.65504,192.26184,9.018615
Belarus,BLR,2012,121.07967,194.10098,9.199352
Belarus,BLR,2013,90.81036,192.70277,9.764291
Belarus,BLR,2014,93.06433,191.2144,9.686455
Belarus,BLR,2015,78.40431,178.9891,8.61383
Belarus,BLR,2016,84.303665,177.87515,9.467982
Belarus,BLR,2017,83.840485,182.08755,9.7924595
Belarus,BLR,2018,97.46065,193.14272,14.68869
Belarus,BLR,2019,99.32727,191.64499,15.467899
Belarus,BLR,2020,95.60984,177.51007,9.734309
Belarus,BLR,2021,90.4254,187.6169,9.8974
Belarus,BLR,2022,83.48042,184.62439,10.879056
Belarus,BLR,2023,84.47235,167.84035,11.258296
Belgium,BEL,1965,188.46475,0.73499995,222.93715
Belgium,BEL,1966,192.2603,1.3264999,203.37099
Belgium,BEL,1967,212.03163,5.0554996,199.59724
Belgium,BEL,1968,246.15921,12.299,206.06418
Belgium,BEL,1969,284.00696,25.335,200.69034
Belgium,BEL,1970,309.81564,39.751747,189.13449
Belgium,BEL,1971,317.5064,54.814747,156.61694
Belgium,BEL,1972,343.47244,69.113495,149.58344
Belgium,BEL,1973,360.63428,83.07225,125.52782
Belgium,BEL,1974,317.68402,97.35675,134.26744
Belgium,BEL,1975,301.48972,96.19475,100.27897
Belgium,BEL,1976,314.48248,101.611496,104.50377
Belgium,BEL,1977,309.30972,99.9695,105.99527
Belgium,BEL,1978,330.0505,99.124504,108.54405
Belgium,BEL,1979,328.01733,108.305244,120.93531
Belgium,BEL,1980,303.17267,103.6315,121.914505
Belgium,BEL,1981,277.88095,95.5805,126.292564
Belgium,BEL,1982,263.12488,79.68625,126.49051
Belgium,BEL,1983,238.75551,82.80875,107.940125
Belgium,BEL,1984,231.01208,85.4505,125.178535
Belgium,BEL,1985,234.47887,85.864,124.82668
Belgium,BEL,1986,264.9442,77.09499,106.50946
Belgium,BEL,1987,266.8484,85.016495,105.99314
Belgium,BEL,1988,275.22708,83.906,107.10849
Belgium,BEL,1989,270.30554,93.24425,112.534515
Belgium,BEL,1990,279.09064,95.6985,123.63172
Belgium,BEL,1991,299.26672,102.078,118.26103
Belgium,BEL,1992,305.2735,105.20124,105.84025
Belgium,BEL,1993,300.30597,110.092995,100.25862
Belgium,BEL,1994,326.46335,112.576,107.76567
Belgium,BEL,1995,325.26587,124.5255,102.9294
Belgium,BEL,1996,352.25375,138.42075,98.50768
Belgium,BEL,1997,360.93057,132.04475,91.96225
Belgium,BEL,1998,365.94296,144.644,91.476814
Belgium,BEL,1999,353.81247,154.46025,80.15169
Belgium,BEL,2000,359.53516,155.26274,88.68365
Belgium,BEL,2001,365.03632,153.37599,84.474434
Belgium,BEL,2002,366.56335,158.32524,72.41641
Belgium,BEL,2003,387.41565,168.66574,70.04909
Belgium,BEL,2004,392.12158,171.87999,65.15431
Belgium,BEL,2005,389.98645,168.93474,59.86575
Belgium,BEL,2006,388.74277,173.88899,59.076744
Belgium,BEL,2007,392.62915,175.19025,53.98673
Belgium,BEL,2008,411.8414,174.0145,53.31606
Belgium,BEL,2009,360.92197,175.74065,34.345123
Belgium,BEL,2010,374.98312,194.04001,43.6005
Belgium,BEL,2011,350.51743,165.24,41.048958
Belgium,BEL,2012,337.58096,167.4,38.662643
Belgium,BEL,2013,345.84137,165.33,40.907593
Belgium,BEL,2014,338.91125,144.63,39.672768
Belgium,BEL,2015,348.06155,158.499,38.740704
Belgium,BEL,2016,352.9905,161.89198,36.819427
Belgium,BEL,2017,357.47388,164.11499,36.070084
Belgium,BEL,2018,383.168,168.741,35.873142
Belgium,BEL,2019,358.85614,173.86896,35.961716
Belgium,BEL,2020,307.18332,169.9818,27.931015
Belgium,BEL,2021,341.01196,169.60622,30.890814
Belgium,BEL,2022,331.76276,145.53444,32.20125
Belgium,BEL,2023,315.10812,137.06137,27.39454
Brazil,BRA,1965,177.73056,0.51342165,20.17805
Brazil,BRA,1966,193.79759,0.6004025,21.864399
Brazil,BRA,1967,199.99173,0.6787161,22.59709
Brazil,BRA,1968,240.19615,0.7172897,22.236559
Brazil,BRA,1969,263.56772,0.755965,24.818419
Brazil,BRA,1970,301.26898,0.8110125,28.344795
Brazil,BRA,1971,342.16653,1.2773445,28.53244
Brazil,BRA,1972,388.73825,1.7538141,30.035912
Brazil,BRA,1973,470.9368,2.0072556,29.51856
Brazil,BRA,1974,522.1538,3.8624463,31.31228
Brazil,BRA,1975,538.16486,4.196989,37.225246
Brazil,BRA,1976,579.715,4.835661,39.726395
Brazil,BRA,1977,590.5332,6.0319047,50.386036
Brazil,BRA,1978,646.7667,7.9377837,57.935013
Brazil,BRA,1979,688.5365,8.698108,62.928658
Brazil,BRA,1980,667.90845,10.168068,68.64476
Brazil,BRA,1981,643.2869,9.123889,67.15785
Brazil,BRA,1982,655.04785,13.037024,70.991806
Brazil,BRA,1983,611.24536,17.629381,79.83681
Brazil,BRA,1984,610.0693,20.518612,98.5913
Brazil,BRA,1985,628.43634,25.739506,116.54804
Brazil,BRA,1986,679.39355,29.987183,117.9925
Brazil,BRA,1987,696.63416,33.474533,123.55479
Brazil,BRA,1988,697.7388,33.697563,126.26784
Brazil,BRA,1989,715.05914,34.54913,125.29147
Brazil,BRA,1990,719.21423,31.455135,111.62079
Brazil,BRA,1991,720.02423,32.700607,127.96354
Brazil,BRA,1992,723.3313,37.04399,124.18001
Brazil,BRA,1993,753.877,43.394627,127.936264
Brazil,BRA,1994,801.57837,47.3917,131.33165
Brazil,BRA,1995,859.95514,52.304947,137.72981
Brazil,BRA,1996,921.4849,57.627487,142.11913
Brazil,BRA,1997,1003.6971,62.624912,142.97125
Brazil,BRA,1998,1042.4209,65.63152,140.04022
Brazil,BRA,1999,1044.3267,77.880455,141.80779
Brazil,BRA,2000,1091.0947,97.04505,151.18149
Brazil,BRA,2001,1099.6735,122.86193,148.78801
Brazil,BRA,2002,1077.904,145.16252,144.01038
Brazil,BRA,2003,1048.2212,162.47292,149.41873
Brazil,BRA,2004,1083.5645,193.22482,156.65688
Brazil,BRA,2005,1101.6764,201.27115,151.0846
Brazil,BRA,2006,1126.7306,211.69781,148.97397
Brazil,BRA,2007,1183.2921,218.01636,157.87172
Brazil,BRA,2008,1231.772,256.60886,160.13234
Brazil,BRA,2009,1218.8019,206.68614,129.20715
Brazil,BRA,2010,1305.4814,275.7678,168.19763
Brazil,BRA,2011,1351.8365,274.83426,179.673
Brazil,BRA,2012,1431.951,325.76535,177.79971
Brazil,BRA,2013,1471.0026,383.8277,191.64679
Brazil,BRA,2014,1529.594,406.55472,203.76967
Brazil,BRA,2015,1436.5623,429.3654,204.981
Brazil,BRA,2016,1360.2913,370.8788,185.14966
Brazil,BRA,2017,1374.2164,376.32028,195.27472
Brazil,BRA,2018,1307.2214,358.90796,190.97849
Brazil,BRA,2019,1301.5947,357.33347,179.51239
Brazil,BRA,2020,1228.7523,314.23697,163.13281
Brazil,BRA,2021,1327.6416,404.4645,197.9085
Brazil,BRA,2022,1390.6998,319.8762,162.66177
Brazil,BRA,2023,1418.9431,299.87982,159.09375
Bulgaria,BGR,1965,43.71547,0.562725,69.733475
Bulgaria,BGR,1966,49.874107,0.839475,71.908295
Bulgaria,BGR,1967,62.72245,2.555325,78.083824
Bulgaria,BGR,1968,74.33811,3.9114,84.82922
Bulgaria,BGR,1969,91.278786,4.068225,85.28278
Bulgaria,BGR,1970,106.039246,3.6715498,93.28423
Bulgaria,BGR,1971,116.62912,2.8765,92.074715
Bulgaria,BGR,1972,121.28457,1.938,94.9008
Bulgaria,BGR,1973,127.88814,1.9525,95.63349
Bulgaria,BGR,1974,132.98701,4.2545,94.00529
Bulgaria,BGR,1975,140.9609,11.298749,98.55262
Bulgaria,BGR,1976,146.48642,19.76075,91.865364
Bulgaria,BGR,1977,152.28668,25.2155,91.49321
Bulgaria,BGR,1978,156.79785,26.90025,97.55244
Bulgaria,BGR,1979,161.55992,28.7795,100.58787
Bulgaria,BGR,1980,165.02052,36.991497,105.507355
Bulgaria,BGR,1981,147.08585,40.239246,107.13555
Bulgaria,BGR,1982,142.53188,44.528,112.55514
Bulgaria,BGR,1983,137.64603,46.7895,112.124825
Bulgaria,BGR,1984,132.17894,49.195,112.29928
Bulgaria,BGR,1985,122.13932,53.658,117.20713
Bulgaria,BGR,1986,128.74698,53.2855,120.47517
Bulgaria,BGR,1987,123.71195,59.422997,120.3705
Bulgaria,BGR,1988,131.34586,57.7245,112.13646
Bulgaria,BGR,1989,128.12546,59.42325,114.45082
Bulgaria,BGR,1990,118.9007,63.017498,96.057915
Bulgaria,BGR,1991,79.400375,53.2195,85.861694
Bulgaria,BGR,1992,71.27456,47.12125,90.28905
Bulgaria,BGR,1993,77.61299,43.845753,97.209785
Bulgaria,BGR,1994,73.34055,43.86275,88.99108
Bulgaria,BGR,1995,75.31128,52.93925,89.002144
Bulgaria,BGR,1996,69.351074,54.084248,88.62326
Bulgaria,BGR,1997,54.51871,43.14725,101.05516
Bulgaria,BGR,1998,57.887005,36.101498,96.24862
Bulgaria,BGR,1999,53.773804,31.2785,79.253265
Bulgaria,BGR,2000,50.755096,34.06825,73.19367
Bulgaria,BGR,2001,52.527763,28.639248,83.42836
Bulgaria,BGR,2002,52.79946,25.393,76.82982
Bulgaria,BGR,2003,55.726036,26.832998,86.018326
Bulgaria,BGR,2004,53.97488,26.19875,82.19636
Bulgaria,BGR,2005,59.339947,32.663998,80.50993
Bulgaria,BGR,2006,60.025085,33.656998,81.74977
Bulgaria,BGR,2007,58.88495,33.919,91.969536
Bulgaria,BGR,2008,57.86655,33.92125,87.66482
Bulgaria,BGR,2009,52.825085,24.263748,73.79338
Bulgaria,BGR,2010,47.891853,26.722748,80.046974
Bulgaria,BGR,2011,45.732883,30.594498,94.14436
Bulgaria,BGR,2012,47.573124,28.512249,80.42796
Bulgaria,BGR,2013,44.214947,27.543999,69.12558
Bulgaria,BGR,2014,47.711754,27.3615,73.85166
Bulgaria,BGR,2015,53.301296,30.0035,76.23653
Bulgaria,BGR,2016,54.210262,31.2505,66.22471
Bulgaria,BGR,2017,56.917362,32.1365,71.00035
Bulgaria,BGR,2018,56.655533,30.22925,63.443554
Bulgaria,BGR,2019,59.417183,28.30875,59.157574
Bulgaria,BGR,2020,53.383244,29.2065,48.34248
Bulgaria,BGR,2021,56.077927,33.02,60.96632
Bulgaria,BGR,2022,59.94147,27.0345,72.7073
Bulgaria,BGR,2023,59.203373,25.259998,44.571636
CIS (EI),,1965,1994.8495,1216.7582,3459.1882
CIS (EI),,1966,2136.2473,1357.3743,3585.219
CIS (EI),,1967,2327.5435,1494.425,3640.7202
CIS (EI),,1968,2481.1162,1613.604,3608.9702
CIS (EI),,1969,2638.379,1724.4337,3677.599
CIS (EI),,1970,2904.4417,1894.8474,3630.3936
CIS (EI),,1971,3079.1697,2071.2183,3703.805
CIS (EI),,1972,3339.661,2178.4827,3803.0232
CIS (EI),,1973,3590.3982,2369.1487,3848.096
CIS (EI),,1974,3944.1707,2512.157,3866.987
CIS (EI),,1975,4134.596,2740.9695,3977.0586
CIS (EI),,1976,4248.6206,3016.267,3972.7527
CIS (EI),,1977,4418.7495,3231.9692,4044.1145
CIS (EI),,1978,4689.1055,3446.4756,4019.6404
CIS (EI),,1979,4771.3433,3658.6013,4048.7354
CIS (EI),,1980,5001.7017,3770.774,3925.49
CIS (EI),,1981,5045.3105,3993.0425,3900.5837
CIS (EI),,1982,5008.4785,4310.4585,3960.327
CIS (EI),,1983,4935.318,4621.894,3970.4863
CIS (EI),,1984,4936.0293,5043.178,3933.0122
CIS (EI),,1985,3917.506,4341.5884,2854.359
CIS (EI),,1986,3967.745,4456.0396,2948.2593
CIS (EI),,1987,3977.71,4698.3403,2998.8352
CIS (EI),,1988,3953.7275,4951.384,2977.5789
CIS (EI),,1989,3984.682,5062.318,2875.714
CIS (EI),,1990,4011.184,5110.077,2673.0437
CIS (EI),,1991,3867.1113,5205.2407,2475.7183
CIS (EI),,1992,3583.4229,5052.377,2331.7666
CIS (EI),,1993,2957.1611,5001.4214,2101.5085
CIS (EI),,1994,2563.1704,4697.7227,1880.5607
CIS (EI),,1995,2262.131,4558.9146,1738.2593
CIS (EI),,1996,1989.7223,4612.146,1681.7986
CIS (EI),,1997,1966.3823,4274.7305,1533.0637
CIS (EI),,1998,1875.1455,4436.2583,1447.3837
CIS (EI),,1999,1866.2653,4482.27,1438.2515
CIS (EI),,2000,1879.6154,4517.85,1467.0602
CIS (EI),,2001,1881.3643,4632.826,1481.8721
CIS (EI),,2002,1838.8533,4663.421,1493.0891
CIS (EI),,2003,1898.6586,4744.841,1526.6344
CIS (EI),,2004,1902.5625,4908.0776,1497.0507
CIS (EI),,2005,1898.736,4985.1245,1440.1248
CIS (EI),,2006,2003.9578,5182.6895,1485.1237
CIS (EI),,2007,1994.4147,5290.8286,1480.9409
CIS (EI),,2008,2051.726,5192.539,1595.2662
CIS (EI),,2009,1945.5682,4979.1304,1461.0258
CIS (EI),,2010,1999.5714,5290.2935,1469.0172
CIS (EI),,2011,2167.3284,5472.3403,1547.8088
CIS (EI),,2012,2289.607,5430.249,1622.3381
CIS (EI),,2013,2256.679,5349.8145,1534.1655
CIS (EI),,2014,2363.863,5397.7725,1497.1759
CIS (EI),,2015,2257.9954,5284.3613,1434.804
CIS (EI),,2016,2335.3486,5379.618,1457.0685
CIS (EI),,2017,2304.8533,5512.449,1433.388
CIS (EI),,2018,2374.0469,5799.5615,1495.2594
CIS (EI),,2019,2401.7783,5728.685,1452.1985
CIS (EI),,2020,2324.8806,5549.5527,1356.5875
CIS (EI),,2021,2458.4905,5738.309,1404.0479
CIS (EI),,2022,2509.2173,5931.2876,1523.7085
CIS (EI),,2023,2544.6118,5960.1753,1523.9248
Canada,CAN,1965,642.81793,216.68422,179.98587
Canada,CAN,1966,677.2622,237.22487,176.45036
Canada,CAN,1967,723.1062,251.91719,174.82216
Canada,CAN,1968,769.7931,280.52078,189.92952
Canada,CAN,1969,801.5453,313.4963,183.37021
Canada,CAN,1970,854.80023,346.3385,196.87263
Canada,CAN,1971,877.85034,369.66525,187.1267
Canada,CAN,1972,924.3328,415.7948,176.5783
Canada,CAN,1973,1009.6328,442.17908,181.8583
Canada,CAN,1974,1027.002,446.97964,184.77744
Canada,CAN,1975,1013.2218,461.5815,179.76491
Canada,CAN,1976,1037.8885,465.67725,212.829
Canada,CAN,1977,1046.0139,488.442,271.95593
Canada,CAN,1978,1079.6921,493.10925,223.62164
Canada,CAN,1979,1121.5848,500.634,211.7474
Canada,CAN,1980,1101.6031,497.49075,257.8914
Canada,CAN,1981,1043.3728,482.727,263.31723
Canada,CAN,1982,947.26935,511.20673,278.24472
Canada,CAN,1983,890.6957,487.4895,291.11526
Canada,CAN,1984,899.10645,541.11523,324.2714
Canada,CAN,1985,903.02344,567.60046,311.69055
Canada,CAN,1986,923.06506,546.25397,288.88306
Canada,CAN,1987,952.6294,552.8691,310.48444
Canada,CAN,1988,1002.7983,608.47504,333.4186
Canada,CAN,1989,1041.8708,657.7812,332.71832
Canada,CAN,1990,962.80804,637.60443,315.60306
Canada,CAN,1991,912.6727,642.0107,305.49612
Canada,CAN,1992,936.4967,680.55365,311.20917
Canada,CAN,1993,948.57947,722.08167,276.30972
Canada,CAN,1994,968.858,747.5286,292.96918
Canada,CAN,1995,1016.64703,772.519,306.23358
Canada,CAN,1996,1041.7711,785.5823,312.5264
Canada,CAN,1997,1073.6844,801.05646,326.6361
Canada,CAN,1998,1094.4218,787.5727,349.21582
Canada,CAN,1999,1115.5518,841.914,335.69028
Canada,CAN,2000,1109.1815,892.2072,355.18835
Canada,CAN,2001,1140.463,840.42194,369.12305
Canada,CAN,2002,1183.052,874.6652,371.2714
Canada,CAN,2003,1227.1874,897.84796,370.35748
Canada,CAN,2004,1280.9209,878.19775,349.85416
Canada,CAN,2005,1245.6702,875.9175,348.345
Canada,CAN,2006,1256.4135,870.735,337.43332
Canada,CAN,2007,1290.1234,936.5643,352.7697
Canada,CAN,2008,1245.2123,925.4387,335.23026
Canada,CAN,2009,1214.6228,897.27527,280.0783
Canada,CAN,2010,1266.4891,915.72095,286.98526
Canada,CAN,2011,1268.1564,1005.50793,258.7261
Canada,CAN,2012,1285.4945,994.2352,245.40971
Canada,CAN,2013,1277.7136,1054.407,239.33687
Canada,CAN,2014,1274.6562,1098.4153,227.59932
Canada,CAN,2015,1277.9789,1103.3245,214.41035
Canada,CAN,2016,1273.5061,1056.379,213.62148
Canada,CAN,2017,1260.5651,1096.3907,221.6048
Canada,CAN,2018,1300.6892,1176.9021,180.95897
Canada,CAN,2019,1296.5503,1186.5425,169.15443
Canada,CAN,2020,1101.5979,1152.9052,146.17805
Canada,CAN,2021,1147.3846,1186.283,131.23723
Canada,CAN,2022,1196.2596,1238.1349,106.97667
Canada,CAN,2023,1208.8325,1207.2723,102.97444
Central America (EI),,1965,39.865334,,0.0036340833
Central America (EI),,1966,41.064636,,0.018231167
Central America (EI),,1967,42.675953,,0.025632305
Central America (EI),,1968,44.01643,,0.018817334
Central America (EI),,1969,45.739628,,0.033384997
Central America (EI),,1970,47.50745,,0.011117694
Central America (EI),,1971,49.296165,0,0.018447334
Central America (EI),,1972,52.135757,0,0.080525555
Central America (EI),,1973,57.411846,0,0.11541888
Central America (EI),,1974,60.821976,0,0.04808444
Central America (EI),,1975,68.03287,0,0.012730499
Central America (EI),,1976,71.18626,0,0.007645444
Central America (EI),,1977,76.00574,0,0.015657805
Central America (EI),,1978,77.01529,0,0.016156027
Central America (EI),,1979,77.780716,0,0.024404943
Central America (EI),,1980,72.57431,0,0.179445
Central America (EI),,1981,70.22113,0,0.1756536
Central America (EI),,1982,70.169014,0,0.039885
Central America (EI),,1983,69.11781,0,0.032052223
Central America (EI),,1984,70.41047,0,0.008792139
Central America (EI),,1985,71.702484,0,0.26255694
Central America (EI),,1986,71.42042,0,0.27248886
Central America (EI),,1987,76.77368,0,0.29319027
Central America (EI),,1988,74.58537,0,0.1507236
Central America (EI),,1989,77.88275,0,0.39501777
Central America (EI),,1990,80.388954,0,0.28023055
Central America (EI),,1991,87.677605,0,0.39418444
Central America (EI),,1992,99.70166,0,0.36322612
Central America (EI),,1993,106.46472,0,0.46885303
Central America (EI),,1994,116.51128,0,0.46960804
Central America (EI),,1995,129.07954,0,0.36684775
Central America (EI),,1996,126.04053,0,0.9255561
Central America (EI),,1997,136.65079,0,0.49686667
Central America (EI),,1998,156.64502,0,0.7801222
Central America (EI),,1999,154.50114,0,1.0259858
Central America (EI),,2000,157.79146,0,3.0281258
Central America (EI),,2001,168.97507,0,3.2130945
Central America (EI),,2002,170.53511,0,4.136471
Central America (EI),,2003,177.95317,0,4.2028847
Central America (EI),,2004,183.11763,0,4.348958
Central America (EI),,2005,181.92749,0,3.5767987
Central America (EI),,2006,192.47893,0,3.820697
Central America (EI),,2007,202.092,0,4.1559405
Central America (EI),,2008,204.34772,0,4.7473264
Central America (EI),,2009,202.19789,0,3.3788137
Central America (EI),,2010,204.7022,0,4.302296
Central America (EI),,2011,209.94049,0,6.4623137
Central America (EI),,2012,213.69728,0,8.431448
Central America (EI),,2013,215.62624,0,10.964117
Central America (EI),,2014,221.90546,0,11.695568
Central America (EI),,2015,244.12624,0,14.807214
Central America (EI),,2016,253.62859,0,16.216713
Central America (EI),,2017,261.20087,0,12.105242
Central America (EI),,2018,258.43692,1.8176504,15.72366
Central America (EI),,2019,280.4037,4.7927985,20.650234
Central America (EI),,2020,220.44875,3.560157,16.943722
Central America (EI),,2021,252.7053,2.819285,19.0196
Central America (EI),,2022,266.7774,6.3512464,13.168152
Central America (EI),,2023,283.545,11.658904,15.1533
Chile,CHL,1965,41.014145,6.1777997,13.54895
Chile,CHL,1966,44.94295,6.4515,13.956
Chile,CHL,1967,46.931915,5.7183747,13.956
Chile,CHL,1968,49.473732,4.8875,13.956
Chile,CHL,1969,52.70953,6.43195,13.956
Chile,CHL,1970,55.66466,6.422175,14.921289
Chile,CHL,1971,61.719658,6.54925,14.40957
Chile,CHL,1972,63.947697,5.9627495,11.90912
Chile,CHL,1973,61.419964,4.6822248,12.93256
Chile,CHL,1974,59.826385,4.8777246,12.258019
Chile,CHL,1975,52.450928,5.53265,9.7924595
Chile,CHL,1976,54.49116,6.04095,9.885499
Chile,CHL,1977,56.657036,6.2169,10.64145
Chile,CHL,1978,60.19117,5.80635,10.37396
Chile,CHL,1979,62.90213,6.871825,11.47881
Chile,CHL,1980,63.652122,7.0379996,12.6767
