Entity,Code,Year,Fossil fuels (% equivalent primary energy)
France,FRA,1988,60.423912
France,FRA,1989,61.200176
France,FRA,1990,60.125713
France,FRA,1991,60.580357
France,FRA,1992,59.021717
France,FRA,1993,56.43459
France,FRA,1994,55.30794
France,FRA,1995,55.381714
France,FRA,1996,55.744858
France,FRA,1997,55.398838
France,FRA,1998,57.32944
France,FRA,1999,56.29071
France,FRA,2000,55.495728
France,FRA,2001,54.821514
France,FRA,2002,54.61327
France,FRA,2003,55.12286
France,FRA,2004,55.07094
France,FRA,2005,55.301933
France,FRA,2006,54.748108
France,FRA,2007,54.57699
France,FRA,2008,53.9621
France,FRA,2009,54.54323
France,FRA,2010,53.760303
France,FRA,2011,52.395145
France,FRA,2012,52.285988
France,FRA,2013,51.870926
France,FRA,2014,49.1882
France,FRA,2015,50.046658
France,FRA,2016,51.811104
France,FRA,2017,52.931873
France,FRA,2018,50.493443
France,FRA,2019,50.866802
France,FRA,2020,48.755356
France,FRA,2021,49.643654
France,FRA,2022,53.329258
France,FRA,2023,48.03002
Germany,DEU,1965,98.37432
Germany,DEU,1966,98.23312
Germany,DEU,1967,98.22469
Germany,DEU,1968,98.2658
Germany,DEU,1969,98.404594
Germany,DEU,1970,97.97257
Germany,DEU,1971,98.336235
Germany,DEU,1972,98.16137
Germany,DEU,1973,97.92479
Germany,DEU,1974,97.53399
Germany,DEU,1975,96.745285
Germany,DEU,1976,96.79295
Germany,DEU,1977,95.681984
Germany,DEU,1978,95.59285
Germany,DEU,1979,95.28395
Germany,DEU,1980,94.80099
Germany,DEU,1981,93.89862
Germany,DEU,1982,93.05255
Germany,DEU,1983,92.988625
Germany,DEU,1984,91.45934
Germany,DEU,1985,89.509026
Germany,DEU,1986,89.88694
Germany,DEU,1987,89.119026
Germany,DEU,1988,88.164566
Germany,DEU,1989,87.83268
Germany,DEU,1990,88.3421
Germany,DEU,1991,88.5045
Germany,DEU,1992,87.240845
Germany,DEU,1993,87.50437
Germany,DEU,1994,87.410255
Germany,DEU,1995,87.10996
Germany,DEU,1996,87.14867
Germany,DEU,1997,86.27233
Germany,DEU,1998,86.62186
Germany,DEU,1999,85.60182
Germany,DEU,2000,85.04574
Germany,DEU,2001,85.17234
Germany,DEU,2002,84.952446
Germany,DEU,2003,84.90417
Germany,DEU,2004,83.9626
Germany,DEU,2005,83.486244
Germany,DEU,2006,82.72518
Germany,DEU,2007,82.552216
Germany,DEU,2008,81.98621
Germany,DEU,2009,81.75207
Germany,DEU,2010,81.476616
Germany,DEU,2011,81.730225
Germany,DEU,2012,81.14386
Germany,DEU,2013,81.35945
Germany,DEU,2014,79.859634
Germany,DEU,2015,78.84805
Germany,DEU,2016,79.6746
Germany,DEU,2017,78.72211
Germany,DEU,2018,77.737144
Germany,DEU,2019,76.030685
Germany,DEU,2020,74.16474
Germany,DEU,2021,76.03594
Germany,DEU,2022,76.09437
Germany,DEU,2023,75.0383
Greece,GRC,1982,94.71349
Greece,GRC,1983,96.54548
Greece,GRC,1984,95.95343
Greece,GRC,1985,96.24538
Greece,GRC,1986,95.67899
Greece,GRC,1987,96.60303
Greece,GRC,1988,97.261665
Greece,GRC,1989,97.971176
Greece,GRC,1990,98.17731
Greece,GRC,1991,96.85414
Greece,GRC,1992,97.79477
Greece,GRC,1993,97.70738
Greece,GRC,1994,97.448715
Greece,GRC,1995,96.67325
Greece,GRC,1996,96.00698
Greece,GRC,1997,96.531746
Greece,GRC,1998,96.84358
Greece,GRC,1999,96.035934
Greece,GRC,2000,96.71527
Greece,GRC,2001,97.70396
Greece,GRC,2002,97.216805
Greece,GRC,2003,95.702354
Greece,GRC,2004,95.708145
Greece,GRC,2005,95.39942
Greece,GRC,2006,94.550125
Greece,GRC,2007,96.65538
Greece,GRC,2008,95.8661
Greece,GRC,2009,94.00399
Greece,GRC,2010,91.86839
Greece,GRC,2011,93.60132
Greece,GRC,2012,91.59838
Greece,GRC,2013,87.56382
Greece,GRC,2014,88.67975
Greece,GRC,2015,86.54033
Greece,GRC,2016,86.338036
Greece,GRC,2017,87.947105
Greece,GRC,2018,86.15973
Greece,GRC,2019,85.82765
Greece,GRC,2020,82.39846
Greece,GRC,2021,79.903725
Greece,GRC,2022,80.35801
Greece,GRC,2023,78.355156
High-income countries,,1965,92.84163
High-income countries,,1966,92.732796
High-income countries,,1967,92.78772
High-income countries,,1968,92.96284
High-income countries,,1969,93.062386
High-income countries,,1970,93.14937
High-income countries,,1971,92.84141
High-income countries,,1972,92.66912
High-income countries,,1973,92.75619
High-income countries,,1974,91.712
High-income countries,,1975,90.96269
High-income countries,,1976,91.380806
High-income countries,,1977,90.98041
High-income countries,,1978,90.30469
High-income countries,,1979,90.20616
High-income countries,,1980,89.692276
High-income countries,,1981,88.74772
High-income countries,,1982,87.86522
High-income countries,,1983,86.94936
High-income countries,,1984,86.43512
High-income countries,,1985,85.57046
High-income countries,,1986,85.16565
High-income countries,,1987,85.009094
High-income countries,,1988,84.88258
High-income countries,,1989,84.92004
High-income countries,,1990,84.381134
High-income countries,,1991,83.92076
High-income countries,,1992,84.03054
High-income countries,,1993,83.58201
High-income countries,,1994,83.78771
High-income countries,,1995,83.41499
High-income countries,,1996,83.52987
High-income countries,,1997,83.574646
High-income countries,,1998,83.5173
High-income countries,,1999,83.35307
High-income countries,,2000,83.44354
High-income countries,,2001,83.621376
High-income countries,,2002,83.57643
High-income countries,,2003,84.19735
High-income countries,,2004,83.93068
High-income countries,,2005,83.88791
High-income countries,,2006,83.670586
High-income countries,,2007,83.971016
High-income countries,,2008,83.4826
High-income countries,,2009,82.63056
High-income countries,,2010,82.77243
High-income countries,,2011,82.72911
High-income countries,,2012,82.98762
High-income countries,,2013,82.67247
High-income countries,,2014,82.292336
High-income countries,,2015,82.17653
High-income countries,,2016,81.92042
High-income countries,,2017,81.70977
High-income countries,,2018,81.483086
High-income countries,,2019,80.90988
High-income countries,,2020,79.20974
High-income countries,,2021,79.581696
High-income countries,,2022,79.50815
High-income countries,,2023,78.44181
Hong Kong,HKG,1995,100
Hong Kong,HKG,1996,100
Hong Kong,HKG,1997,100
Hong Kong,HKG,1998,100
Hong Kong,HKG,1999,100
Hong Kong,HKG,2008,99.9992
Hong Kong,HKG,2009,99.99901
Hong Kong,HKG,2010,99.94618
Hong Kong,HKG,2011,99.86229
Hong Kong,HKG,2012,99.93832
Hong Kong,HKG,2013,99.838806
Hong Kong,HKG,2014,99.84819
Hong Kong,HKG,2015,99.794014
Hong Kong,HKG,2016,99.7929
Hong Kong,HKG,2017,99.78939
Hong Kong,HKG,2018,99.75832
Hong Kong,HKG,2019,99.744514
Hong Kong,HKG,2020,99.56125
Hong Kong,HKG,2021,99.36796
Hong Kong,HKG,2022,99.04713
Hong Kong,HKG,2023,99.06191
Hungary,HUN,1965,99.880104
Hungary,HUN,1966,99.84226
Hungary,HUN,1967,99.864456
Hungary,HUN,1968,99.858215
Hungary,HUN,1969,99.858665
Hungary,HUN,1970,99.87849
Hungary,HUN,1971,99.871605
Hungary,HUN,1972,99.857506
Hungary,HUN,1973,99.87918
Hungary,HUN,1974,99.90598
Hungary,HUN,1975,99.8213
Hungary,HUN,1976,99.83067
Hungary,HUN,1977,99.85458
Hungary,HUN,1978,99.87408
Hungary,HUN,1979,99.86545
Hungary,HUN,1980,99.897095
Hungary,HUN,1981,99.84407
Hungary,HUN,1982,99.85307
Hungary,HUN,1983,97.6229
Hungary,HUN,1984,96.52611
Hungary,HUN,1985,94.34718
Hungary,HUN,1986,93.51432
Hungary,HUN,1987,90.86331
Hungary,HUN,1988,88.58721
Hungary,HUN,1989,87.91073
Hungary,HUN,1990,87.767395
Hungary,HUN,1991,86.88379
Hungary,HUN,1992,86.10847
Hungary,HUN,1993,85.74037
Hungary,HUN,1994,85.7242
Hungary,HUN,1995,85.89272
Hungary,HUN,1996,85.96823
Hungary,HUN,1997,85.819534
Hungary,HUN,1998,86.1024
Hungary,HUN,1999,85.91946
Hungary,HUN,2000,85.40974
Hungary,HUN,2001,85.886986
Hungary,HUN,2002,85.83749
Hungary,HUN,2003,88.86374
Hungary,HUN,2004,87.58509
Hungary,HUN,2005,85.73687
Hungary,HUN,2006,86.23867
Hungary,HUN,2007,84.55086
Hungary,HUN,2008,83.25225
Hungary,HUN,2009,80.81731
Hungary,HUN,2010,80.809135
Hungary,HUN,2011,80.83587
Hungary,HUN,2012,79.55321
Hungary,HUN,2013,78.89987
Hungary,HUN,2014,77.99967
Hungary,HUN,2015,79.00212
Hungary,HUN,2016,79.182625
Hungary,HUN,2017,80.167114
Hungary,HUN,2018,80.31348
Hungary,HUN,2019,79.215836
Hungary,HUN,2020,78.018036
Hungary,HUN,2021,77.87758
Hungary,HUN,2022,75.9198
Hungary,HUN,2023,73.33443
Iceland,ISL,2007,25.698313
India,IND,1965,90.85054
India,IND,1966,90.729294
India,IND,1967,89.94139
India,IND,1968,89.14246
India,IND,1969,88.86252
India,IND,1970,87.729866
India,IND,1971,87.22594
India,IND,1972,88.22333
India,IND,1973,87.39299
India,IND,1974,88.574554
India,IND,1975,87.30659
India,IND,1976,87.22392
India,IND,1977,87.096855
India,IND,1978,84.608955
India,IND,1979,85.89683
India,IND,1980,85.97678
India,IND,1981,86.533226
India,IND,1982,88.50685
India,IND,1983,89.2679
India,IND,1984,88.66027
India,IND,1985,89.521835
India,IND,1986,89.99223
India,IND,1987,91.131836
India,IND,1988,90.89139
India,IND,1989,90.725296
India,IND,1990,90.66847
India,IND,1991,90.33736
India,IND,1992,91.147575
India,IND,1993,91.288704
India,IND,1994,90.82382
India,IND,1995,91.58405
India,IND,1996,92.43679
India,IND,1997,92.55029
India,IND,1998,91.6828
India,IND,1999,91.850746
India,IND,2000,92.40086
India,IND,2001,92.553955
India,IND,2002,93.07038
India,IND,2003,93.29551
India,IND,2004,91.371346
India,IND,2005,92.21166
India,IND,2006,91.46855
India,IND,2007,91.40051
India,IND,2008,92.1702
India,IND,2009,92.895096
India,IND,2010,92.565605
India,IND,2011,91.279564
India,IND,2012,92.05308
India,IND,2013,91.45889
India,IND,2014,91.48721
India,IND,2015,91.612495
India,IND,2016,91.85142
India,IND,2017,91.40318
India,IND,2018,90.95488
India,IND,2019,89.86963
India,IND,2020,88.98722
India,IND,2021,89.36129
India,IND,2022,88.58294
India,IND,2023,89.21487
Indonesia,IDN,1965,93.614075
Indonesia,IDN,1966,91.63539
Indonesia,IDN,1967,90.49417
Indonesia,IDN,1968,88.98986
Indonesia,IDN,1969,89.79812
Indonesia,IDN,1970,88.42933
Indonesia,IDN,1971,95.99885
Indonesia,IDN,1972,96.62616
Indonesia,IDN,1973,96.22562
Indonesia,IDN,1974,96.0977
Indonesia,IDN,1975,96.657875
Indonesia,IDN,1976,98.13276
Indonesia,IDN,1977,97.652176
Indonesia,IDN,1978,98.50937
Indonesia,IDN,1979,98.54371
Indonesia,IDN,1980,98.77277
Indonesia,IDN,1981,98.859314
Indonesia,IDN,1982,98.77956
Indonesia,IDN,1983,98.26763
Indonesia,IDN,1984,98.2819
Indonesia,IDN,1985,98.01914
Indonesia,IDN,1986,97.013176
Indonesia,IDN,1987,97.088776
Indonesia,IDN,1988,96.97101
Indonesia,IDN,1989,96.59188
Indonesia,IDN,1990,96.26814
Indonesia,IDN,1991,96.18753
Indonesia,IDN,1992,95.59145
Indonesia,IDN,1993,96.15234
Indonesia,IDN,1994,96.478775
Indonesia,IDN,1995,96.46073
Indonesia,IDN,1996,96.49119
Indonesia,IDN,1997,97.52272
Indonesia,IDN,1998,95.9851
Indonesia,IDN,1999,96.14755
Indonesia,IDN,2000,96.266174
Indonesia,IDN,2001,95.887405
Indonesia,IDN,2002,96.3697
Indonesia,IDN,2003,96.8375
Indonesia,IDN,2004,96.63384
Indonesia,IDN,2005,96.5458
Indonesia,IDN,2006,96.82977
Indonesia,IDN,2007,96.68592
Indonesia,IDN,2008,96.47528
Indonesia,IDN,2009,96.3947
Indonesia,IDN,2010,95.65248
Indonesia,IDN,2011,96.56887
Indonesia,IDN,2012,96.47366
Indonesia,IDN,2013,95.53205
Indonesia,IDN,2014,95.3919
Indonesia,IDN,2015,96.09558
Indonesia,IDN,2016,94.36833
Indonesia,IDN,2017,94.5289
Indonesia,IDN,2018,92.21321
Indonesia,IDN,2019,91.72035
Indonesia,IDN,2020,89.78218
Indonesia,IDN,2021,89.20628
Indonesia,IDN,2022,90.10049
Indonesia,IDN,2023,89.55338
Iran,IRN,1965,94.774925
Iran,IRN,1966,94.84851
Iran,IRN,1967,94.95878
Iran,IRN,1968,95.06827
Iran,IRN,1969,95.162895
Iran,IRN,1970,95.58471
Iran,IRN,1971,95.66744
Iran,IRN,1972,94.98106
Iran,IRN,1973,96.44229
Iran,IRN,1974,96.54437
Iran,IRN,1975,96.88595
Iran,IRN,1976,96.90475
Iran,IRN,1977,97.17499
Iran,IRN,1978,95.47399
Iran,IRN,1979,96.36573
Iran,IRN,1980,95.93527
Iran,IRN,1981,95.57808
Iran,IRN,1982,95.88876
Iran,IRN,1983,96.611534
Iran,IRN,1984,97.068245
Iran,IRN,1985,97.29117
Iran,IRN,1986,96.54439
Iran,IRN,1987,96.42652
Iran,IRN,1988,96.30319
Iran,IRN,1989,97.23896
Iran,IRN,1990,97.30975
Iran,IRN,1991,98.11642
Iran,IRN,1992,97.20409
Iran,IRN,1993,96.542206
Iran,IRN,1994,97.97854
Iran,IRN,1995,97.6737
Iran,IRN,1996,97.735405
Iran,IRN,1997,98.51893
Iran,IRN,1998,98.20786
Iran,IRN,1999,98.85013
Iran,IRN,2000,99.1917
Iran,IRN,2001,99.18181
Iran,IRN,2002,98.556656
Iran,IRN,2003,98.31623
Iran,IRN,2004,98.11567
Iran,IRN,2005,97.85736
Iran,IRN,2006,97.49926
Iran,IRN,2007,97.72937
Iran,IRN,2008,99.07669
Iran,IRN,2009,99.184074
Iran,IRN,2010,98.80862
Iran,IRN,2011,98.796684
Iran,IRN,2012,98.473526
Iran,IRN,2013,98.05258
Iran,IRN,2014,98.17386
Iran,IRN,2015,98.34948
Iran,IRN,2016,97.97498
Iran,IRN,2017,97.837296
Iran,IRN,2018,98.50905
Iran,IRN,2019,96.66769
Iran,IRN,2020,97.59564
Iran,IRN,2021,98.50639
Iran,IRN,2022,98.32476
Iran,IRN,2023,97.70869
Iraq,IRQ,2017,98.952484
Iraq,IRQ,2018,99.01686
Iraq,IRQ,2019,97.79961
Ireland,IRL,1979,97.64741
Ireland,IRL,1980,97.5344
Ireland,IRL,1981,97.40298
Ireland,IRL,1982,97.56095
Ireland,IRL,1983,97.59681
Ireland,IRL,1984,97.86099
Ireland,IRL,1985,97.512436
Ireland,IRL,1986,97.47282
Ireland,IRL,1987,98.13373
Ireland,IRL,1988,97.61621
Ireland,IRL,1989,98.14897
Ireland,IRL,1990,98.251686
Ireland,IRL,1991,98.198685
Ireland,IRL,1992,98.02416
Ireland,IRL,1993,98.164024
Ireland,IRL,1994,97.879395
Ireland,IRL,1995,98.386734
Ireland,IRL,1996,98.39577
Ireland,IRL,1997,98.345345
Ireland,IRL,1998,97.780815
Ireland,IRL,1999,97.97918
Ireland,IRL,2000,97.96563
Ireland,IRL,2001,98.33921
Ireland,IRL,2002,97.764984
Ireland,IRL,2003,98.11951
Ireland,IRL,2004,97.753815
Ireland,IRL,2005,97.121376
Ireland,IRL,2006,96.34426
Ireland,IRL,2007,95.84555
Ireland,IRL,2008,94.51094
Ireland,IRL,2009,92.94484
Ireland,IRL,2010,93.53165
Ireland,IRL,2011,90.49959
Ireland,IRL,2012,90.691635
Ireland,IRL,2013,89.86202
Ireland,IRL,2014,88.5217
Ireland,IRL,2015,86.8787
Ireland,IRL,2016,88.017426
Ireland,IRL,2017,85.80804
Ireland,IRL,2018,84.32087
Ireland,IRL,2019,81.99039
Ireland,IRL,2020,78.48113
Ireland,IRL,2021,81.612274
Ireland,IRL,2022,79.963776
Ireland,IRL,2023,77.6972
Israel,ISR,1980,100
Israel,ISR,1981,99.99372
Israel,ISR,1982,99.99419
Israel,ISR,1983,99.99709
Israel,ISR,1984,99.99442
Israel,ISR,1985,99.99398
Israel,ISR,1986,99.98284
Israel,ISR,1987,99.97332
Israel,ISR,1988,99.975105
Israel,ISR,1989,99.99286
Israel,ISR,1990,99.99313
Israel,ISR,1991,99.98648
Israel,ISR,1992,99.94402
Israel,ISR,1993,99.95378
Israel,ISR,1994,99.960815
Israel,ISR,1995,99.96213
Israel,ISR,1996,99.96492
Israel,ISR,1997,99.96658
Israel,ISR,1998,99.96825
Israel,ISR,1999,99.95956
Israel,ISR,2000,99.95969
Israel,ISR,2001,99.97414
Israel,ISR,2002,99.909134
Israel,ISR,2003,99.89759
Israel,ISR,2004,99.903275
Israel,ISR,2005,99.88004
Israel,ISR,2006,99.93052
Israel,ISR,2007,99.9385
Israel,ISR,2008,99.92946
Israel,ISR,2009,99.84628
Israel,ISR,2010,99.76982
Israel,ISR,2011,99.63143
Israel,ISR,2012,99.4737
Israel,ISR,2013,99.384155
Israel,ISR,2014,98.94547
Israel,ISR,2015,98.64645
Israel,ISR,2016,98.15408
Israel,ISR,2017,98.15282
Israel,ISR,2018,98.006256
Israel,ISR,2019,96.92944
Israel,ISR,2020,95.74857
Israel,ISR,2021,94.83797
Israel,ISR,2022,94.33379
Israel,ISR,2023,92.93408
Italy,ITA,1965,84.527466
Italy,ITA,1966,85.12313
Italy,ITA,1967,86.78449
Italy,ITA,1968,87.78835
Italy,ITA,1969,89.15938
Italy,ITA,1970,89.94921
Italy,ITA,1971,90.67943
Italy,ITA,1972,90.71224
Italy,ITA,1973,91.876274
Italy,ITA,1974,91.69833
Italy,ITA,1975,90.898636
Italy,ITA,1976,91.73596
Italy,ITA,1977,89.736824
Italy,ITA,1978,90.76889
Italy,ITA,1979,91.25885
Italy,ITA,1980,91.19705
Italy,ITA,1981,91.404434
Italy,ITA,1982,90.80008
Italy,ITA,1983,90.809204
Italy,ITA,1984,90.575096
Italy,ITA,1985,90.86301
Italy,ITA,1986,90.77643
Italy,ITA,1987,92.686455
Italy,ITA,1988,92.679634
Italy,ITA,1989,93.95952
Italy,ITA,1990,94.456
Italy,ITA,1991,92.979904
Italy,ITA,1992,92.917656
Italy,ITA,1993,92.85207
Italy,ITA,1994,92.35448
Italy,ITA,1995,93.68773
Italy,ITA,1996,92.95814
Italy,ITA,1997,93.07886
Italy,ITA,1998,93.19385
Italy,ITA,1999,92.68716
Italy,ITA,2000,92.84436
Italy,ITA,2001,92.391495
Italy,ITA,2002,93.22162
Italy,ITA,2003,93.66092
Italy,ITA,2004,92.77965
Italy,ITA,2005,93.56646
Italy,ITA,2006,93.27001
Italy,ITA,2007,93.56803
Italy,ITA,2008,91.80468
Italy,ITA,2009,89.4145
Italy,ITA,2010,88.56919
Italy,ITA,2011,87.55695
Italy,ITA,2012,85.83427
Italy,ITA,2013,82.389305
Italy,ITA,2014,80.26024
Italy,ITA,2015,82.48963
Italy,ITA,2016,82.768234
Italy,ITA,2017,83.62919
Italy,ITA,2018,82.2725
Italy,ITA,2019,82.135025
Italy,ITA,2020,79.96527
Italy,ITA,2021,81.42083
Italy,ITA,2022,83.47309
Italy,ITA,2023,80.72182
Japan,JPN,1965,87.71674
Japan,JPN,1966,88.63355
Japan,JPN,1967,91.23169
Japan,JPN,1968,91.43135
Japan,JPN,1969,92.45991
Japan,JPN,1970,93.07812
Japan,JPN,1971,92.39547
Japan,JPN,1972,92.71863
Japan,JPN,1973,94.63749
Japan,JPN,1974,92.77718
Japan,JPN,1975,92.27624
Japan,JPN,1976,91.98671
Japan,JPN,1977,92.83247
Japan,JPN,1978,91.36993
Japan,JPN,1979,90.09529
Japan,JPN,1980,88.40241
Japan,JPN,1981,87.91033
Japan,JPN,1982,86.270226
Japan,JPN,1983,85.58936
Japan,JPN,1984,85.56553
Japan,JPN,1985,83.53364
Japan,JPN,1986,83.200516
Japan,JPN,1987,82.80469
Japan,JPN,1988,83.54131
Japan,JPN,1989,83.154884
Japan,JPN,1990,83.70773
Japan,JPN,1991,83.07221
Japan,JPN,1992,83.6028
Japan,JPN,1993,81.63907
Japan,JPN,1994,83.11745
Japan,JPN,1995,81.53405
Japan,JPN,1996,81.472984
Japan,JPN,1997,80.18018
Japan,JPN,1998,79.51662
Japan,JPN,1999,80.46719
Japan,JPN,2000,80.700424
Japan,JPN,2001,80.677124
Japan,JPN,2002,81.0017
Japan,JPN,2003,84.27218
Japan,JPN,2004,82.093475
Japan,JPN,2005,82.6018
Japan,JPN,2006,81.649826
Japan,JPN,2007,83.241554
Japan,JPN,2008,84.21207
Japan,JPN,2009,81.948006
Japan,JPN,2010,81.33717
Japan,JPN,2011,86.69507
Japan,JPN,2012,93.5321
Japan,JPN,2013,93.20892
Japan,JPN,2014,93.0815
Japan,JPN,2015,91.74431
Japan,JPN,2016,91.18033
Japan,JPN,2017,90.20065
Japan,JPN,2018,88.60017
Japan,JPN,2019,87.526436
Japan,JPN,2020,86.825645
Japan,JPN,2021,85.6802
Japan,JPN,2022,85.80566
Japan,JPN,2023,83.42172
Kazakhstan,KAZ,1985,98.064476
Kazakhstan,KAZ,1986,98.26347
Kazakhstan,KAZ,1987,97.96427
Kazakhstan,KAZ,1988,97.60431
Kazakhstan,KAZ,1989,97.42779
Kazakhstan,KAZ,1990,97.46561
Kazakhstan,KAZ,1991,97.341965
Kazakhstan,KAZ,1992,97.44897
Kazakhstan,KAZ,1993,96.81544
Kazakhstan,KAZ,1994,95.76534
Kazakhstan,KAZ,1995,95.84772
Kazakhstan,KAZ,1996,95.79271
Kazakhstan,KAZ,1997,95.63291
Kazakhstan,KAZ,1998,95.74837
Kazakhstan,KAZ,1999,95.54447
Kazakhstan,KAZ,2000,93.97718
Kazakhstan,KAZ,2001,94.29574
Kazakhstan,KAZ,2002,93.879585
Kazakhstan,KAZ,2003,94.61745
Kazakhstan,KAZ,2004,95.26795
Kazakhstan,KAZ,2005,95.54226
Kazakhstan,KAZ,2006,95.93234
Kazakhstan,KAZ,2007,96.1675
Kazakhstan,KAZ,2008,96.701065
Kazakhstan,KAZ,2009,96.623695
Kazakhstan,KAZ,2010,96.35702
Kazakhstan,KAZ,2011,96.86639
Kazakhstan,KAZ,2012,97.12981
Kazakhstan,KAZ,2013,97.1181
Kazakhstan,KAZ,2014,97.08441
Kazakhstan,KAZ,2015,95.99908
Kazakhstan,KAZ,2016,95.489
Kazakhstan,KAZ,2017,95.94848
Kazakhstan,KAZ,2018,96.343895
Kazakhstan,KAZ,2019,96.33734
Kazakhstan,KAZ,2020,95.741295
Kazakhstan,KAZ,2021,95.99407
Kazakhstan,KAZ,2022,95.77112
Kazakhstan,KAZ,2023,95.47983
Latvia,LVA,1985,91.71321
Latvia,LVA,1986,91.01612
Latvia,LVA,1987,87.86323
Latvia,LVA,1988,89.567856
Latvia,LVA,1989,87.46005
Latvia,LVA,1990,84.6245
Latvia,LVA,1991,87.84614
Latvia,LVA,1992,86.929756
Latvia,LVA,1993,82.69921
Latvia,LVA,1994,79.478745
Latvia,LVA,1995,80.51374
Latvia,LVA,1996,86.72874
Latvia,LVA,1997,79.08206
Latvia,LVA,1998,71.9144
Latvia,LVA,1999,78.86129
Latvia,LVA,2000,77.88182
Latvia,LVA,2001,79.48787
Latvia,LVA,2002,82.31203
Latvia,LVA,2003,83.24853
Latvia,LVA,2004,79.75758
Latvia,LVA,2005,79.08076
Latvia,LVA,2006,82.08378
Latvia,LVA,2007,82.51023
Latvia,LVA,2008,80.39987
Latvia,LVA,2009,77.19801
Latvia,LVA,2010,79.00273
Latvia,LVA,2011,80.08771
Latvia,LVA,2012,74.73963
Latvia,LVA,2013,77.139015
Latvia,LVA,2014,80.14188
Latvia,LVA,2015,80.43797
Latvia,LVA,2016,77.764496
Latvia,LVA,2017,69.05775
Latvia,LVA,2018,76.557236
Latvia,LVA,2019,79.15531
Latvia,LVA,2020,73.974106
Latvia,LVA,2021,74.6952
Latvia,LVA,2022,72.59139
Latvia,LVA,2023,68.08409
Lithuania,LTU,1985,84.470024
Lithuania,LTU,1986,82.50058
Lithuania,LTU,1987,84.46771
Lithuania,LTU,1988,79.54899
Lithuania,LTU,1989,75.632034
Lithuania,LTU,1990,74.725
Lithuania,LTU,1991,76.16305
Lithuania,LTU,1992,67.679
Lithuania,LTU,1993,65.237495
Lithuania,LTU,1994,73.959404
Lithuania,LTU,1995,65.131996
Lithuania,LTU,1996,62.581505
Lithuania,LTU,1997,65.160904
Lithuania,LTU,1998,63.192894
Lithuania,LTU,1999,66.87507
Lithuania,LTU,2000,68.289444
Lithuania,LTU,2001,63.482265
Lithuania,LTU,2002,58.506298
Lithuania,LTU,2003,56.904854
Lithuania,LTU,2004,58.39673
Lithuania,LTU,2005,68.45271
Lithuania,LTU,2006,72.02574
Lithuania,LTU,2007,70.775444
Lithuania,LTU,2008,70.2435
Lithuania,LTU,2009,64.86298
Lithuania,LTU,2010,95.302376
Lithuania,LTU,2011,94.67448
Lithuania,LTU,2012,94.10736
Lithuania,LTU,2013,92.1228
Lithuania,LTU,2014,91.799286
Lithuania,LTU,2015,91.3647
Lithuania,LTU,2016,90.11571
Lithuania,LTU,2017,88.64151
Lithuania,LTU,2018,90.0853
Lithuania,LTU,2019,89.12416
Lithuania,LTU,2020,88.20078
Lithuania,LTU,2021,87.55813
Lithuania,LTU,2022,85.09647
Lithuania,LTU,2023,82.535324
Lower-middle-income countries,,1965,91.8104
Lower-middle-income countries,,1966,92.100945
Lower-middle-income countries,,1967,91.62846
Lower-middle-income countries,,1968,90.9492
Lower-middle-income countries,,1969,90.48033
Lower-middle-income countries,,1970,90.029205
Lower-middle-income countries,,1971,89.586105
Lower-middle-income countries,,1972,90.032425
Lower-middle-income countries,,1973,90.060356
Lower-middle-income countries,,1974,90.57888
Lower-middle-income countries,,1975,90.06308
Lower-middle-income countries,,1976,89.864975
Lower-middle-income countries,,1977,89.96619
Lower-middle-income countries,,1978,88.11346
Lower-middle-income countries,,1979,89.144226
Lower-middle-income countries,,1980,88.958885
Lower-middle-income countries,,1981,89.07471
Lower-middle-income countries,,1982,90.410645
Lower-middle-income countries,,1983,91.08095
Lower-middle-income countries,,1984,90.624084
Lower-middle-income countries,,1985,92.45203
Lower-middle-income countries,,1986,93.00792
Lower-middle-income countries,,1987,92.97702
Lower-middle-income countries,,1988,91.88136
Lower-middle-income countries,,1989,92.05274
Lower-middle-income countries,,1990,92.144424
Lower-middle-income countries,,1991,91.94905
Lower-middle-income countries,,1992,91.847725
Lower-middle-income countries,,1993,91.16338
Lower-middle-income countries,,1994,91.028656
Lower-middle-income countries,,1995,91.34453
Lower-middle-income countries,,1996,91.27141
Lower-middle-income countries,,1997,91.66579
Lower-middle-income countries,,1998,91.09155
Lower-middle-income countries,,1999,91.43903
Lower-middle-income countries,,2000,91.80092
Lower-middle-income countries,,2001,91.90111
Lower-middle-income countries,,2002,92.19715
Lower-middle-income countries,,2003,92.11956
Lower-middle-income countries,,2004,91.39596
Lower-middle-income countries,,2005,91.77875
Lower-middle-income countries,,2006,91.41246
Lower-middle-income countries,,2007,91.55944
Lower-middle-income countries,,2008,92.26866
Lower-middle-income countries,,2009,92.54953
Lower-middle-income countries,,2010,92.33803
Lower-middle-income countries,,2011,91.74637
Lower-middle-income countries,,2012,92.25384
Lower-middle-income countries,,2013,91.51528
Lower-middle-income countries,,2014,91.58615
Lower-middle-income countries,,2015,91.7896
Lower-middle-income countries,,2016,91.75757
Lower-middle-income countries,,2017,91.36531
Lower-middle-income countries,,2018,91.40366
Lower-middle-income countries,,2019,90.78528
Lower-middle-income countries,,2020,90.25255
Lower-middle-income countries,,2021,90.08208
Lower-middle-income countries,,2022,89.587006
Lower-middle-income countries,,2023,89.96768
Luxembourg,LUX,1965,99.38876
